"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"night7","ongoing",57,"DMH",-29.216709,0.617886178861789,0.395475729333007,0.678399761421874,-1.21782207483889
"night7","ongoing",58,"DMH",-26.540222,0.69701280227596,0.404330730513254,0.670621977331244,-0.985669875541916
"night7","ongoing",59,"DMH",-17.693825,0.66,0.399786404553231,0.381428709334219,-0.218354166777357
"night7","ongoing",60,"DMH",-33.620031,0.558741905642923,0.395078231645104,0.792074974933055,-1.59975588827147
"night7","ongoing",61,"DMH",-12.517426,0.791666666666667,0.432619435652836,0.279181061805928,0.230634530828364
"night7","ongoing",62,"PH",-5.873862,1,0.799739666666667,0.0537326689187418,0.806881676347915
"night7","ongoing",63,"PH",-22.41931,0.783068783068783,0.41561539927411,0.620521471712681,-0.628231642548712
"night7","ongoing",64,"PH",-13.57809,0.875816993464052,0.450187950440878,0.3043959079581,0.138635025388912
"night7","ongoing",65,"DMH",-21.79886,0.75,0.47436439002871,0.475481860006996,-0.574415266061996
"night7","ongoing",66,"DMH",-36.105958,0.577777777777778,0.413323502714238,0.835650407644229,-1.81537936051017
"night7","ongoing",67,"DMH",-16.120242,0.95,0.482448492204721,0.552618885013558,-0.0818652713609671
"night7","ongoing",68,"DMH",-21.695934,0.810344827586207,0.419478503865054,0.563101638141268,-0.565487706441926
"night7","ongoing",69,"DMH",-41.70457,0.432957393483709,0.392993559446587,1,-2.30098982258617
"night7","ongoing",70,"ZI",-5.441836,0.333333333333333,0.612,0.135135809574489,0.84435459740207
"night7","ongoing",71,"ZI",-19.970684,0.791005291005291,0.416526961405603,0.573403742596106,-0.415843571485507
"night7","ongoing",72,"ZI",-25.911147,0.675675675675676,0.404325910807319,0.663110286070856,-0.931105386802482
"night7","ongoing",73,"DMH",-13.643886,0.947712418300654,0.455811507204531,0.357331714826163,0.132928034805755
"night7","ongoing",74,"VM-thalamus",-8.189623,0.964285714285714,0.510068594043426,0.1091467827569,0.606018003482642
"night7","ongoing",75,"DMH",-10.123695,0.666666666666667,0.408744133171331,0.186438013933362,0.438261138458193
"night7","ongoing",76,"DMH",-27.328946,0.625889046941679,0.379169470362794,0.660164938731735,-1.05408194376355
"night7","ongoing",77,"DMH",-26.540222,0.69701280227596,0.404330730513254,0.670621977331244,-0.985669875541916
"night7","ongoing",78,"DMH",-34.064313,0.540780141843972,0.395106206014944,0.790093140239267,-1.63829186599453
"night7","ongoing",79,"DMH",-16.869229,0.828042328042328,0.415693467876404,0.652155390237327,-0.146830645485647
